Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
00:11:05 Feb 04 2021,90,76,0,0,0
00:11:07 Feb 04 2021,90,78,0,0,0
00:11:09 Feb 04 2021,91,80,0,0,0
00:11:11 Feb 04 2021,92,79,0,0,0
00:11:13 Feb 04 2021,93,78,0,0,0
00:11:15 Feb 04 2021,96,78,0,0,0
00:11:17 Feb 04 2021,97,76,0,0,0
00:11:19 Feb 04 2021,97,75,0,0,0
00:11:21 Feb 04 2021,97,74,0,0,0
00:11:23 Feb 04 2021,97,75,0,0,0
00:11:25 Feb 04 2021,97,74,0,0,0
00:11:27 Feb 04 2021,98,72,0,0,0
00:11:29 Feb 04 2021,98,71,0,0,0
00:11:31 Feb 04 2021,98,70,0,0,0
00:11:33 Feb 04 2021,98,70,0,0,0
00:11:35 Feb 04 2021,98,70,0,0,0
00:11:37 Feb 04 2021,98,66,0,0,0
00:11:39 Feb 04 2021,98,64,0,0,0
00:11:41 Feb 04 2021,98,64,0,0,0
00:11:43 Feb 04 2021,98,65,0,0,0
00:11:45 Feb 04 2021,98,67,0,0,0
00:11:47 Feb 04 2021,98,70,0,0,0
00:11:49 Feb 04 2021,98,71,0,0,0
00:11:51 Feb 04 2021,98,71,0,0,0
00:11:53 Feb 04 2021,98,72,0,0,0
00:11:55 Feb 04 2021,98,70,0,0,0
00:11:57 Feb 04 2021,98,69,0,0,0
00:11:59 Feb 04 2021,98,70,0,0,0
00:12:01 Feb 04 2021,98,69,0,0,0
00:12:03 Feb 04 2021,97,69,0,0,0
00:12:05 Feb 04 2021,93,69,0,0,0
00:12:07 Feb 04 2021,91,69,1,0,0
00:12:09 Feb 04 2021,88,70,0,1,0
00:12:11 Feb 04 2021,88,70,1,0,0
00:12:13 Feb 04 2021,88,70,1,0,0
00:12:15 Feb 04 2021,87,72,3,0,0
00:12:17 Feb 04 2021,88,70,1,0,0
00:12:19 Feb 04 2021,88,71,0,0,0
00:12:21 Feb 04 2021,88,71,0,0,0
00:12:23 Feb 04 2021,88,72,2,0,0
00:12:25 Feb 04 2021,88,72,7,0,0
00:12:27 Feb 04 2021,88,73,1,0,0
00:12:29 Feb 04 2021,88,74,1,0,0
00:12:31 Feb 04 2021,87,74,1,0,0
00:12:33 Feb 04 2021,88,74,4,0,0
00:12:35 Feb 04 2021,88,74,3,0,0
00:12:37 Feb 04 2021,88,74,1,0,0
00:12:39 Feb 04 2021,88,74,0,0,0
00:12:41 Feb 04 2021,88,74,1,0,0
00:12:43 Feb 04 2021,88,74,1,0,0
00:12:45 Feb 04 2021,88,75,1,0,0
00:12:47 Feb 04 2021,90,76,0,0,0
00:12:49 Feb 04 2021,92,77,0,0,0
00:12:51 Feb 04 2021,92,77,0,0,0
00:12:53 Feb 04 2021,92,77,0,0,0
00:12:55 Feb 04 2021,92,77,0,0,0
00:12:57 Feb 04 2021,94,78,0,0,0
00:12:59 Feb 04 2021,95,78,0,0,0
00:13:01 Feb 04 2021,96,78,0,0,0
00:13:03 Feb 04 2021,96,77,0,0,0
00:13:05 Feb 04 2021,97,76,0,0,0
00:13:07 Feb 04 2021,98,75,0,0,0
00:13:09 Feb 04 2021,98,75,0,0,0
00:13:11 Feb 04 2021,98,75,0,0,0
00:13:13 Feb 04 2021,98,77,0,0,0
00:13:15 Feb 04 2021,98,78,0,0,0
00:13:17 Feb 04 2021,98,79,0,0,0
00:13:19 Feb 04 2021,98,79,0,0,0
00:13:21 Feb 04 2021,98,78,0,0,0
00:13:23 Feb 04 2021,98,78,0,0,0
00:13:25 Feb 04 2021,98,78,0,0,0
00:13:27 Feb 04 2021,98,78,0,0,0
00:13:29 Feb 04 2021,98,78,1,0,0
00:13:31 Feb 04 2021,98,77,0,0,0
00:13:33 Feb 04 2021,98,77,0,0,0
00:13:35 Feb 04 2021,98,76,1,0,0
00:13:37 Feb 04 2021,98,79,0,0,0
00:13:39 Feb 04 2021,98,80,0,0,0
00:13:41 Feb 04 2021,98,81,0,0,0
00:13:43 Feb 04 2021,98,82,0,0,0
00:13:45 Feb 04 2021,98,80,0,0,0
00:13:47 Feb 04 2021,98,78,0,0,0
00:13:49 Feb 04 2021,98,76,0,0,0
00:13:51 Feb 04 2021,97,73,0,0,0
00:13:53 Feb 04 2021,95,75,0,0,0
00:13:55 Feb 04 2021,95,76,1,0,0
00:13:57 Feb 04 2021,94,78,0,0,0
00:13:59 Feb 04 2021,94,79,0,0,0
00:14:01 Feb 04 2021,95,78,0,0,0
00:14:03 Feb 04 2021,95,81,0,0,0
00:14:05 Feb 04 2021,95,81,0,0,0
00:14:07 Feb 04 2021,95,81,0,0,0
00:14:09 Feb 04 2021,95,81,0,0,0
00:14:11 Feb 04 2021,96,80,0,0,0
00:14:13 Feb 04 2021,96,80,0,0,0
00:14:15 Feb 04 2021,96,80,0,0,0
00:14:17 Feb 04 2021,97,79,0,0,0
00:14:19 Feb 04 2021,97,81,11,0,0
00:14:21 Feb 04 2021,97,81,0,0,0
00:14:23 Feb 04 2021,97,81,0,0,0
00:14:25 Feb 04 2021,97,81,0,0,0
00:14:27 Feb 04 2021,97,81,0,0,0
00:14:29 Feb 04 2021,97,81,0,0,0
00:14:31 Feb 04 2021,97,82,0,0,0
00:14:33 Feb 04 2021,97,83,0,0,0
00:14:35 Feb 04 2021,97,83,0,0,0
00:14:37 Feb 04 2021,97,86,0,0,0
00:14:39 Feb 04 2021,97,86,0,0,0
00:14:41 Feb 04 2021,97,86,0,0,0
00:14:43 Feb 04 2021,97,85,0,0,0
00:14:45 Feb 04 2021,97,81,0,0,0
00:14:47 Feb 04 2021,97,79,0,0,0
00:14:49 Feb 04 2021,96,74,0,0,0
00:14:51 Feb 04 2021,96,73,0,0,0
00:14:53 Feb 04 2021,96,72,0,0,0
00:14:55 Feb 04 2021,96,69,0,0,0
00:14:57 Feb 04 2021,96,70,0,0,0
00:14:59 Feb 04 2021,96,70,0,0,0
00:15:01 Feb 04 2021,96,68,0,0,0
00:15:03 Feb 04 2021,96,68,1,0,0
00:15:05 Feb 04 2021,96,66,0,0,0
00:15:07 Feb 04 2021,96,68,0,0,0
00:15:09 Feb 04 2021,96,69,0,0,0
00:15:11 Feb 04 2021,96,70,0,0,0
00:15:13 Feb 04 2021,96,70,0,0,0
00:15:15 Feb 04 2021,96,70,0,0,0
00:15:17 Feb 04 2021,96,72,0,0,0
00:15:19 Feb 04 2021,96,71,0,0,0
00:15:21 Feb 04 2021,96,72,0,0,0
00:15:23 Feb 04 2021,96,71,0,0,0
00:15:25 Feb 04 2021,96,71,0,0,0
00:15:27 Feb 04 2021,96,71,0,0,0
00:15:29 Feb 04 2021,97,71,0,0,0
00:15:31 Feb 04 2021,97,71,0,0,0
00:15:33 Feb 04 2021,98,70,0,0,0
00:15:35 Feb 04 2021,98,70,0,0,0
00:15:37 Feb 04 2021,98,72,0,0,0
00:15:39 Feb 04 2021,98,60,0,0,0
00:15:41 Feb 04 2021,98,55,0,0,0
00:15:43 Feb 04 2021,98,46,0,0,0
00:15:45 Feb 04 2021,98,41,0,0,0
00:15:47 Feb 04 2021,98,41,0,0,0
00:15:49 Feb 04 2021,98,42,0,0,0
00:15:51 Feb 04 2021,98,43,0,0,0
00:15:53 Feb 04 2021,98,46,0,0,0
00:15:55 Feb 04 2021,98,48,0,0,0
00:15:57 Feb 04 2021,98,50,0,0,0
00:15:59 Feb 04 2021,98,49,0,0,0
00:16:01 Feb 04 2021,98,49,0,0,0
00:16:03 Feb 04 2021,98,49,0,0,0
00:16:05 Feb 04 2021,98,49,0,0,0
00:16:07 Feb 04 2021,98,49,0,0,0
00:16:09 Feb 04 2021,98,49,0,0,0
00:16:11 Feb 04 2021,98,49,0,0,0
00:16:13 Feb 04 2021,97,51,0,0,0
00:16:15 Feb 04 2021,96,57,0,0,0
00:16:17 Feb 04 2021,95,63,0,0,0
00:16:19 Feb 04 2021,94,66,0,0,0
00:16:21 Feb 04 2021,95,66,0,0,0
00:16:23 Feb 04 2021,95,61,0,0,0
00:16:25 Feb 04 2021,95,62,0,0,0
00:16:27 Feb 04 2021,94,64,0,0,0
00:16:29 Feb 04 2021,95,68,0,0,0
00:16:31 Feb 04 2021,95,72,0,0,0
00:16:33 Feb 04 2021,95,72,0,0,0
00:16:35 Feb 04 2021,96,72,0,0,0
00:16:37 Feb 04 2021,96,72,0,0,0
00:16:39 Feb 04 2021,96,72,0,0,0
00:16:41 Feb 04 2021,96,72,0,0,0
00:16:43 Feb 04 2021,96,72,0,0,0
00:16:45 Feb 04 2021,96,72,0,0,0
00:16:47 Feb 04 2021,96,72,0,0,0
00:16:49 Feb 04 2021,97,73,0,0,0
00:16:51 Feb 04 2021,97,73,0,0,0
00:16:53 Feb 04 2021,97,74,0,0,0
00:16:55 Feb 04 2021,98,75,0,0,0
00:16:57 Feb 04 2021,98,74,0,0,0
00:16:59 Feb 04 2021,98,76,0,0,0
00:17:01 Feb 04 2021,98,76,0,0,0
00:17:03 Feb 04 2021,98,76,0,0,0
00:17:05 Feb 04 2021,98,77,0,0,0
00:17:07 Feb 04 2021,98,77,1,0,0
00:17:09 Feb 04 2021,98,77,0,0,0
00:17:11 Feb 04 2021,98,77,0,0,0
00:17:13 Feb 04 2021,98,77,0,0,0
00:17:15 Feb 04 2021,97,77,0,0,0
00:17:17 Feb 04 2021,97,76,0,0,0
00:17:19 Feb 04 2021,96,75,0,0,0
00:17:21 Feb 04 2021,96,74,0,0,0
00:17:23 Feb 04 2021,96,74,0,0,0
00:17:25 Feb 04 2021,95,74,0,0,0
00:17:27 Feb 04 2021,94,74,0,0,0
00:17:29 Feb 04 2021,93,74,0,0,0
00:17:31 Feb 04 2021,93,74,0,0,0
00:17:33 Feb 04 2021,93,74,0,0,0
00:17:35 Feb 04 2021,93,74,0,0,0
00:17:37 Feb 04 2021,93,74,0,0,0
00:17:39 Feb 04 2021,93,74,0,0,0
00:17:41 Feb 04 2021,93,74,0,0,0
00:17:43 Feb 04 2021,93,74,0,0,0
00:17:45 Feb 04 2021,93,74,0,0,0
00:17:47 Feb 04 2021,93,74,1,0,0
00:17:49 Feb 04 2021,93,74,0,0,0
00:17:51 Feb 04 2021,93,74,0,0,0
00:17:53 Feb 04 2021,93,74,0,0,0
00:17:55 Feb 04 2021,93,74,0,0,0
00:17:57 Feb 04 2021,94,74,0,0,0
00:17:59 Feb 04 2021,95,73,0,0,0
00:18:01 Feb 04 2021,95,73,0,0,0
00:18:03 Feb 04 2021,96,73,0,0,0
00:18:05 Feb 04 2021,96,73,0,0,0
00:18:07 Feb 04 2021,96,74,0,0,0
00:18:09 Feb 04 2021,97,74,0,0,0
00:18:11 Feb 04 2021,97,72,0,0,0
00:18:13 Feb 04 2021,97,69,0,0,0
00:18:15 Feb 04 2021,97,66,0,0,0
00:18:17 Feb 04 2021,97,66,0,0,0
00:18:19 Feb 04 2021,97,66,0,0,0
00:18:21 Feb 04 2021,97,66,0,0,0
00:18:23 Feb 04 2021,97,66,0,0,0
00:18:25 Feb 04 2021,97,66,0,0,0
00:18:27 Feb 04 2021,97,65,0,0,0
00:18:29 Feb 04 2021,97,66,0,0,0
00:18:31 Feb 04 2021,97,65,0,0,0
00:18:33 Feb 04 2021,97,65,0,0,0
00:18:35 Feb 04 2021,97,65,0,0,0
00:18:37 Feb 04 2021,97,65,0,0,0
00:18:39 Feb 04 2021,96,64,1,0,0
00:18:41 Feb 04 2021,96,63,0,0,0
00:18:43 Feb 04 2021,95,64,0,0,0
00:18:45 Feb 04 2021,94,67,0,0,0
00:18:47 Feb 04 2021,94,70,0,0,0
00:18:49 Feb 04 2021,93,72,0,0,0
00:18:51 Feb 04 2021,93,71,0,0,0
00:18:53 Feb 04 2021,92,74,0,0,0
00:18:55 Feb 04 2021,92,71,0,0,0
00:18:57 Feb 04 2021,92,73,0,0,0
00:18:59 Feb 04 2021,92,79,0,0,0
00:19:01 Feb 04 2021,94,76,0,0,0
00:19:03 Feb 04 2021,95,77,0,0,0
00:19:05 Feb 04 2021,96,77,0,0,0
00:19:07 Feb 04 2021,96,76,0,0,0
00:19:09 Feb 04 2021,96,77,0,0,0
00:19:11 Feb 04 2021,96,77,0,0,0
00:19:13 Feb 04 2021,96,76,0,0,0
00:19:15 Feb 04 2021,96,76,0,0,0
00:19:17 Feb 04 2021,96,76,0,0,0
00:19:19 Feb 04 2021,97,75,0,0,0
00:19:21 Feb 04 2021,97,75,0,0,0
00:19:23 Feb 04 2021,97,74,0,0,0
00:19:25 Feb 04 2021,98,74,0,0,0
00:19:27 Feb 04 2021,98,73,0,0,0
00:19:29 Feb 04 2021,98,73,0,0,0
00:19:31 Feb 04 2021,98,73,0,0,0
00:19:33 Feb 04 2021,98,73,0,0,0
00:19:35 Feb 04 2021,98,73,0,0,0
00:19:37 Feb 04 2021,98,75,0,0,0
00:19:39 Feb 04 2021,98,78,0,0,0
00:19:41 Feb 04 2021,98,81,0,0,0
00:19:43 Feb 04 2021,98,81,0,0,0
00:19:45 Feb 04 2021,98,82,0,0,0
00:19:47 Feb 04 2021,98,82,2,0,0
00:19:49 Feb 04 2021,98,83,1,0,0
00:19:51 Feb 04 2021,98,83,1,0,0
00:19:53 Feb 04 2021,98,83,0,0,0
00:19:55 Feb 04 2021,98,83,1,0,0
00:19:57 Feb 04 2021,98,83,0,0,0
00:19:59 Feb 04 2021,98,83,0,0,0
00:20:01 Feb 04 2021,98,83,0,0,0
00:20:03 Feb 04 2021,98,83,4,0,0
00:20:05 Feb 04 2021,98,83,0,0,0
00:20:07 Feb 04 2021,98,82,0,0,0
00:20:09 Feb 04 2021,96,84,0,0,0
00:20:11 Feb 04 2021,96,82,0,0,0
00:20:13 Feb 04 2021,95,84,0,0,0
00:20:15 Feb 04 2021,94,86,0,0,0
00:20:17 Feb 04 2021,94,84,0,0,0
00:20:19 Feb 04 2021,94,80,3,0,0
00:20:21 Feb 04 2021,94,78,1,0,0
00:20:23 Feb 04 2021,93,76,3,0,0
00:20:25 Feb 04 2021,93,76,11,0,0
00:20:27 Feb 04 2021,93,78,0,0,0
00:20:29 Feb 04 2021,93,77,0,0,0
00:20:31 Feb 04 2021,93,77,1,0,0
00:20:33 Feb 04 2021,94,77,0,0,0
00:20:35 Feb 04 2021,95,79,0,0,0
00:20:37 Feb 04 2021,97,81,1,0,0
00:20:39 Feb 04 2021,97,82,0,0,0
00:20:41 Feb 04 2021,97,82,0,0,0
00:20:43 Feb 04 2021,97,82,1,0,0
00:20:45 Feb 04 2021,97,81,0,0,0
00:20:47 Feb 04 2021,97,82,0,0,0
00:20:49 Feb 04 2021,97,81,0,0,0
00:20:51 Feb 04 2021,97,80,0,0,0
00:20:53 Feb 04 2021,97,80,0,0,0
00:20:55 Feb 04 2021,97,80,0,0,0
00:20:57 Feb 04 2021,97,80,0,0,0
00:20:59 Feb 04 2021,97,78,0,0,0
00:21:01 Feb 04 2021,97,78,0,0,0
00:21:03 Feb 04 2021,97,77,0,0,0
00:21:05 Feb 04 2021,97,76,0,0,0
00:21:07 Feb 04 2021,97,77,0,0,0
00:21:09 Feb 04 2021,97,78,0,0,0
00:21:11 Feb 04 2021,96,79,1,0,0
00:21:13 Feb 04 2021,96,80,0,0,0
00:21:15 Feb 04 2021,96,81,0,0,0
00:21:17 Feb 04 2021,96,79,1,0,0
00:21:19 Feb 04 2021,95,79,0,0,0
00:21:21 Feb 04 2021,95,79,1,0,0
00:21:23 Feb 04 2021,95,80,0,0,0
00:21:25 Feb 04 2021,95,80,0,0,0
00:21:27 Feb 04 2021,95,80,0,0,0
00:21:29 Feb 04 2021,94,79,0,0,0
00:21:31 Feb 04 2021,94,80,0,0,0
00:21:33 Feb 04 2021,93,81,0,0,0
00:21:35 Feb 04 2021,93,83,0,0,0
00:21:37 Feb 04 2021,94,83,0,0,0
00:21:39 Feb 04 2021,95,84,0,0,0
00:21:41 Feb 04 2021,96,83,0,0,0
00:21:43 Feb 04 2021,96,83,0,0,0
00:21:45 Feb 04 2021,96,85,0,0,0
00:21:47 Feb 04 2021,96,85,0,0,0
00:21:49 Feb 04 2021,97,84,0,0,0
00:21:51 Feb 04 2021,97,85,0,0,0
00:21:53 Feb 04 2021,97,85,0,0,0
00:21:55 Feb 04 2021,97,84,0,0,0
00:21:57 Feb 04 2021,97,86,0,0,0
00:21:59 Feb 04 2021,97,88,0,0,0
00:22:01 Feb 04 2021,97,87,0,0,0
00:22:03 Feb 04 2021,97,88,0,0,0
00:22:05 Feb 04 2021,97,88,0,0,0
00:22:07 Feb 04 2021,97,86,0,0,0
00:22:09 Feb 04 2021,97,87,0,0,0
00:22:11 Feb 04 2021,97,87,0,0,0
00:22:13 Feb 04 2021,97,87,0,0,0
00:22:15 Feb 04 2021,97,86,0,0,0
00:22:17 Feb 04 2021,97,86,0,0,0
00:22:19 Feb 04 2021,97,85,0,0,0
00:22:21 Feb 04 2021,97,82,0,0,0
00:22:23 Feb 04 2021,97,81,0,0,0
00:22:25 Feb 04 2021,97,80,0,0,0
00:22:27 Feb 04 2021,96,78,0,0,0
00:22:29 Feb 04 2021,96,79,0,0,0
00:22:31 Feb 04 2021,96,80,0,0,0
00:22:33 Feb 04 2021,96,79,0,0,0
00:22:35 Feb 04 2021,96,79,0,0,0
00:22:37 Feb 04 2021,96,79,0,0,0
00:22:39 Feb 04 2021,96,78,0,0,0
00:22:41 Feb 04 2021,96,78,0,0,0
00:22:43 Feb 04 2021,96,78,0,0,0
00:22:45 Feb 04 2021,95,78,0,0,0
00:22:47 Feb 04 2021,95,78,0,0,0
00:22:49 Feb 04 2021,95,78,1,0,0
00:22:51 Feb 04 2021,94,80,0,0,0
00:22:53 Feb 04 2021,94,80,0,0,0
00:22:55 Feb 04 2021,94,81,0,0,0
00:22:57 Feb 04 2021,95,79,0,0,0
00:22:59 Feb 04 2021,95,77,0,0,0
00:23:01 Feb 04 2021,96,75,0,0,0
00:23:03 Feb 04 2021,97,72,0,0,0
00:23:05 Feb 04 2021,97,72,0,0,0
00:23:07 Feb 04 2021,97,73,0,0,0
00:23:09 Feb 04 2021,97,73,0,0,0
00:23:11 Feb 04 2021,97,73,0,0,0
00:23:13 Feb 04 2021,97,73,0,0,0
00:23:15 Feb 04 2021,97,72,0,0,0
00:23:17 Feb 04 2021,97,72,0,0,0
00:23:19 Feb 04 2021,97,70,1,0,0
00:23:21 Feb 04 2021,97,70,0,0,0
00:23:23 Feb 04 2021,98,70,0,0,0
00:23:25 Feb 04 2021,98,68,2,0,0
00:23:27 Feb 04 2021,98,70,1,0,0
00:23:29 Feb 04 2021,98,69,0,0,0
00:23:31 Feb 04 2021,98,70,1,0,0
00:23:33 Feb 04 2021,98,69,0,0,0
00:23:35 Feb 04 2021,98,67,0,0,0
00:23:37 Feb 04 2021,97,67,0,0,0
00:23:39 Feb 04 2021,97,66,1,0,0
00:23:41 Feb 04 2021,97,66,0,0,0
00:23:43 Feb 04 2021,97,66,0,0,0
00:23:45 Feb 04 2021,97,68,0,0,0
00:23:47 Feb 04 2021,97,69,0,0,0
00:23:49 Feb 04 2021,97,70,1,0,0
00:23:51 Feb 04 2021,97,71,0,0,0
00:23:53 Feb 04 2021,97,70,0,0,0
00:23:55 Feb 04 2021,97,70,0,0,0
00:23:57 Feb 04 2021,97,70,1,0,0
00:23:59 Feb 04 2021,97,69,0,0,0
00:24:01 Feb 04 2021,96,71,1,0,0
00:24:03 Feb 04 2021,96,71,0,0,0
00:24:05 Feb 04 2021,95,71,1,0,0
00:24:07 Feb 04 2021,95,73,1,0,0
00:24:09 Feb 04 2021,95,76,1,0,0
00:24:11 Feb 04 2021,95,74,1,0,0
00:24:13 Feb 04 2021,95,79,0,0,0
00:24:15 Feb 04 2021,96,73,1,0,0
00:24:17 Feb 04 2021,96,69,1,0,0
00:24:19 Feb 04 2021,97,71,0,0,0
00:24:21 Feb 04 2021,97,69,0,0,0
00:24:23 Feb 04 2021,97,71,0,0,0
00:24:25 Feb 04 2021,97,70,0,0,0
00:24:27 Feb 04 2021,97,70,0,0,0
00:24:29 Feb 04 2021,97,69,0,0,0
00:24:31 Feb 04 2021,97,69,0,0,0
00:24:33 Feb 04 2021,97,69,0,0,0
00:24:35 Feb 04 2021,97,69,0,0,0
00:24:37 Feb 04 2021,97,68,0,0,0
00:24:39 Feb 04 2021,97,68,0,0,0
00:24:41 Feb 04 2021,97,68,1,0,0
00:24:43 Feb 04 2021,97,69,0,0,0
00:24:45 Feb 04 2021,97,69,0,0,0
00:24:47 Feb 04 2021,97,68,0,0,0
00:24:49 Feb 04 2021,97,68,1,0,0
00:24:51 Feb 04 2021,97,67,0,0,0
00:24:53 Feb 04 2021,97,66,0,0,0
00:24:55 Feb 04 2021,97,68,0,0,0
00:24:57 Feb 04 2021,97,72,1,0,0
00:24:59 Feb 04 2021,97,70,1,0,0
00:25:01 Feb 04 2021,97,71,3,0,0
00:25:03 Feb 04 2021,97,72,1,0,0
00:25:05 Feb 04 2021,97,71,0,0,0
00:25:07 Feb 04 2021,97,71,0,0,0
00:25:09 Feb 04 2021,97,71,1,0,0
00:25:11 Feb 04 2021,97,71,0,0,0
00:25:13 Feb 04 2021,97,71,0,0,0
00:25:15 Feb 04 2021,97,72,1,0,0
00:25:17 Feb 04 2021,97,71,1,0,0
00:25:19 Feb 04 2021,97,69,1,0,0
00:25:21 Feb 04 2021,97,70,0,0,0
00:25:23 Feb 04 2021,95,70,0,0,0
00:25:25 Feb 04 2021,93,72,0,0,0
00:25:27 Feb 04 2021,90,74,0,0,0
00:25:29 Feb 04 2021,90,74,0,1,0
00:25:31 Feb 04 2021,91,72,0,0,0
00:25:33 Feb 04 2021,91,71,0,0,0
00:25:35 Feb 04 2021,91,70,0,0,0
00:25:37 Feb 04 2021,92,71,0,0,0
00:25:39 Feb 04 2021,93,71,0,0,0
00:25:41 Feb 04 2021,95,71,1,0,0
00:25:43 Feb 04 2021,97,71,1,0,0
00:25:45 Feb 04 2021,98,71,1,0,0
00:25:47 Feb 04 2021,98,70,1,0,0
00:25:49 Feb 04 2021,98,69,0,0,0
00:25:51 Feb 04 2021,98,69,0,0,0
00:25:53 Feb 04 2021,98,68,0,0,0
00:25:55 Feb 04 2021,98,69,1,0,0
00:25:57 Feb 04 2021,98,69,0,0,0
00:25:59 Feb 04 2021,98,69,1,0,0
00:26:01 Feb 04 2021,98,70,0,0,0
00:26:03 Feb 04 2021,97,71,0,0,0
00:26:05 Feb 04 2021,97,72,0,0,0
00:26:07 Feb 04 2021,97,71,1,0,0
00:26:09 Feb 04 2021,97,70,0,0,0
00:26:11 Feb 04 2021,98,70,0,0,0
00:26:13 Feb 04 2021,98,68,0,0,0
00:26:15 Feb 04 2021,98,67,1,0,0
00:26:17 Feb 04 2021,98,66,0,0,0
00:26:19 Feb 04 2021,98,63,0,0,0
00:26:21 Feb 04 2021,98,62,0,0,0
00:26:23 Feb 04 2021,98,61,0,0,0
00:26:25 Feb 04 2021,98,61,0,0,0
00:26:27 Feb 04 2021,98,61,1,0,0
00:26:29 Feb 04 2021,98,61,0,0,0
00:26:31 Feb 04 2021,98,61,0,0,0
00:26:33 Feb 04 2021,98,61,0,0,0
00:26:35 Feb 04 2021,98,61,0,0,0
00:26:37 Feb 04 2021,98,61,0,0,0
00:26:39 Feb 04 2021,98,61,0,0,0
00:26:41 Feb 04 2021,98,61,0,0,0
00:26:43 Feb 04 2021,98,61,0,0,0
00:26:45 Feb 04 2021,98,61,0,0,0
00:26:47 Feb 04 2021,98,61,1,0,0
00:26:49 Feb 04 2021,98,61,0,0,0
00:26:51 Feb 04 2021,98,62,0,0,0
00:26:53 Feb 04 2021,98,64,0,0,0
00:26:55 Feb 04 2021,98,65,0,0,0
00:26:57 Feb 04 2021,98,65,0,0,0
00:26:59 Feb 04 2021,98,68,0,0,0
00:27:01 Feb 04 2021,98,68,0,0,0
00:27:03 Feb 04 2021,98,70,0,0,0
00:27:05 Feb 04 2021,98,71,0,0,0
00:27:07 Feb 04 2021,98,69,0,0,0
00:27:09 Feb 04 2021,98,70,0,0,0
00:27:11 Feb 04 2021,98,70,0,0,0
00:27:13 Feb 04 2021,98,69,0,0,0
00:27:15 Feb 04 2021,98,69,0,0,0
00:27:17 Feb 04 2021,98,69,0,0,0
00:27:19 Feb 04 2021,98,67,0,0,0
00:27:21 Feb 04 2021,98,66,0,0,0
00:27:23 Feb 04 2021,98,65,0,0,0
00:27:25 Feb 04 2021,98,61,0,0,0
00:27:27 Feb 04 2021,98,61,0,0,0
00:27:29 Feb 04 2021,98,61,0,0,0
00:27:31 Feb 04 2021,97,62,0,0,0
00:27:33 Feb 04 2021,97,64,0,0,0
00:27:35 Feb 04 2021,97,67,0,0,0
00:27:37 Feb 04 2021,96,68,0,0,0
00:27:39 Feb 04 2021,96,69,0,0,0
00:27:41 Feb 04 2021,95,71,0,0,0
00:27:43 Feb 04 2021,95,71,1,0,0
00:27:45 Feb 04 2021,95,72,0,0,0
00:27:47 Feb 04 2021,95,72,0,0,0
00:27:49 Feb 04 2021,95,72,0,0,0
00:27:51 Feb 04 2021,95,71,0,0,0
00:27:53 Feb 04 2021,94,70,0,0,0
00:27:55 Feb 04 2021,93,69,0,0,0
00:27:57 Feb 04 2021,91,68,0,0,0
00:27:59 Feb 04 2021,91,68,0,0,0
00:28:01 Feb 04 2021,91,67,0,0,0
00:28:03 Feb 04 2021,91,67,0,0,0
00:28:05 Feb 04 2021,91,67,0,0,0
00:28:07 Feb 04 2021,92,68,0,0,0
00:28:09 Feb 04 2021,93,67,0,0,0
00:28:11 Feb 04 2021,94,67,0,0,0
00:28:13 Feb 04 2021,94,66,0,0,0
00:28:15 Feb 04 2021,95,66,0,0,0
00:28:17 Feb 04 2021,96,70,0,0,0
00:28:19 Feb 04 2021,97,71,0,0,0
00:28:21 Feb 04 2021,97,72,0,0,0
00:28:23 Feb 04 2021,97,72,0,0,0
00:28:25 Feb 04 2021,97,70,0,0,0
00:28:27 Feb 04 2021,97,71,0,0,0
00:28:29 Feb 04 2021,97,71,0,0,0
00:28:31 Feb 04 2021,97,72,0,0,0
00:28:33 Feb 04 2021,97,73,0,0,0
00:28:35 Feb 04 2021,97,72,0,0,0
00:28:37 Feb 04 2021,97,74,1,0,0
00:28:39 Feb 04 2021,97,73,0,0,0
00:28:41 Feb 04 2021,97,73,0,0,0
00:28:43 Feb 04 2021,97,73,0,0,0
00:28:45 Feb 04 2021,97,73,0,0,0
00:28:47 Feb 04 2021,97,74,0,0,0
00:28:49 Feb 04 2021,97,75,0,0,0
00:28:51 Feb 04 2021,96,77,0,0,0
00:28:53 Feb 04 2021,95,80,0,0,0
00:28:55 Feb 04 2021,95,84,0,0,0
00:28:57 Feb 04 2021,95,85,0,0,0
00:28:59 Feb 04 2021,95,84,1,0,0
00:29:01 Feb 04 2021,95,82,0,0,0
00:29:03 Feb 04 2021,95,84,0,0,0
00:29:05 Feb 04 2021,95,83,0,0,0
00:29:07 Feb 04 2021,93,78,0,0,0
00:29:09 Feb 04 2021,93,77,0,0,0
00:29:11 Feb 04 2021,93,75,0,0,0
00:29:13 Feb 04 2021,93,74,0,0,0
00:29:15 Feb 04 2021,94,74,0,0,0
00:29:17 Feb 04 2021,95,76,0,0,0
00:29:19 Feb 04 2021,95,75,0,0,0
00:29:21 Feb 04 2021,95,75,0,0,0
00:29:23 Feb 04 2021,95,75,0,0,0
00:29:25 Feb 04 2021,95,75,0,0,0
00:29:27 Feb 04 2021,95,74,0,0,0
00:29:29 Feb 04 2021,96,74,0,0,0
00:29:31 Feb 04 2021,96,74,0,0,0
00:29:33 Feb 04 2021,97,74,0,0,0
00:29:35 Feb 04 2021,97,74,0,0,0
00:29:37 Feb 04 2021,97,74,0,0,0
00:29:39 Feb 04 2021,97,74,0,0,0
