Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
23:56:38 Jan 05 2021,97,57,0,0,0
23:56:40 Jan 05 2021,97,58,0,0,0
23:56:42 Jan 05 2021,97,60,0,0,0
23:56:44 Jan 05 2021,97,61,0,0,0
23:56:46 Jan 05 2021,97,63,0,0,0
23:56:48 Jan 05 2021,97,65,0,0,0
23:56:50 Jan 05 2021,97,65,0,0,0
23:56:52 Jan 05 2021,97,66,1,0,0
23:56:54 Jan 05 2021,97,67,0,0,0
23:56:56 Jan 05 2021,96,65,0,0,0
23:56:58 Jan 05 2021,96,65,0,0,0
23:57:00 Jan 05 2021,95,67,0,0,0
23:57:02 Jan 05 2021,96,69,0,0,0
23:57:04 Jan 05 2021,96,70,0,0,0
23:57:06 Jan 05 2021,96,70,0,0,0
23:57:08 Jan 05 2021,96,70,0,0,0
23:57:10 Jan 05 2021,93,69,0,0,0
23:57:12 Jan 05 2021,92,72,0,0,0
23:57:14 Jan 05 2021,92,76,0,0,0
23:57:16 Jan 05 2021,91,77,0,0,0
23:57:18 Jan 05 2021,92,77,0,0,0
23:57:20 Jan 05 2021,92,78,0,0,0
23:57:22 Jan 05 2021,92,78,0,0,0
23:57:24 Jan 05 2021,92,77,0,0,0
23:57:26 Jan 05 2021,90,73,0,0,0
23:57:28 Jan 05 2021,89,69,0,0,0
23:57:30 Jan 05 2021,89,69,0,0,0
23:57:32 Jan 05 2021,90,65,1,0,0
23:57:34 Jan 05 2021,90,66,0,0,0
23:57:36 Jan 05 2021,91,67,0,0,0
23:57:38 Jan 05 2021,92,62,0,0,0
23:57:40 Jan 05 2021,93,65,0,0,0
23:57:42 Jan 05 2021,94,66,0,0,0
23:57:44 Jan 05 2021,94,60,0,0,0
23:57:46 Jan 05 2021,95,65,0,0,0
23:57:48 Jan 05 2021,95,64,0,0,0
23:57:50 Jan 05 2021,95,62,0,0,0
23:57:52 Jan 05 2021,95,64,0,0,0
23:57:54 Jan 05 2021,95,64,0,0,0
23:57:56 Jan 05 2021,95,64,1,0,0
23:57:58 Jan 05 2021,95,64,0,0,0
23:58:00 Jan 05 2021,95,63,0,0,0
23:58:02 Jan 05 2021,95,61,0,0,0
23:58:04 Jan 05 2021,95,59,0,0,0
23:58:06 Jan 05 2021,95,59,0,0,0
23:58:08 Jan 05 2021,95,59,0,0,0
23:58:10 Jan 05 2021,95,59,0,0,0
23:58:12 Jan 05 2021,95,59,0,0,0
23:58:14 Jan 05 2021,95,59,0,0,0
23:58:16 Jan 05 2021,95,59,0,0,0
23:58:18 Jan 05 2021,94,56,0,0,0
23:58:20 Jan 05 2021,92,55,0,0,0
23:58:22 Jan 05 2021,92,59,0,0,0
23:58:24 Jan 05 2021,91,61,0,0,0
23:58:26 Jan 05 2021,92,62,0,0,0
23:58:28 Jan 05 2021,92,62,0,0,0
23:58:30 Jan 05 2021,92,62,0,0,0
23:58:32 Jan 05 2021,92,61,0,0,0
23:58:34 Jan 05 2021,92,62,0,0,0
23:58:36 Jan 05 2021,92,63,0,0,0
23:58:38 Jan 05 2021,92,64,0,0,0
23:58:40 Jan 05 2021,92,64,0,0,0
23:58:42 Jan 05 2021,92,64,0,0,0
23:58:44 Jan 05 2021,92,64,0,0,0
23:58:46 Jan 05 2021,92,64,0,0,0
23:58:48 Jan 05 2021,93,64,0,0,0
23:58:50 Jan 05 2021,93,63,0,0,0
23:58:52 Jan 05 2021,94,62,0,0,0
23:58:54 Jan 05 2021,94,62,1,0,0
23:58:56 Jan 05 2021,95,61,0,0,0
23:58:58 Jan 05 2021,95,60,1,0,0
23:59:00 Jan 05 2021,95,60,0,0,0
23:59:02 Jan 05 2021,95,60,0,0,0
23:59:04 Jan 05 2021,95,60,1,0,0
23:59:06 Jan 05 2021,95,60,0,0,0
23:59:08 Jan 05 2021,95,60,1,0,0
23:59:10 Jan 05 2021,95,60,0,0,0
23:59:12 Jan 05 2021,95,60,0,0,0
23:59:14 Jan 05 2021,95,60,0,0,0
23:59:16 Jan 05 2021,95,60,0,0,0
23:59:18 Jan 05 2021,95,60,4,0,0
23:59:20 Jan 05 2021,95,60,1,0,0
23:59:22 Jan 05 2021,95,61,7,0,0
23:59:24 Jan 05 2021,95,61,3,0,0
23:59:26 Jan 05 2021,95,62,6,0,0
23:59:28 Jan 05 2021,95,61,19,0,0
23:59:30 Jan 05 2021,95,61,15,0,0
23:59:32 Jan 05 2021,95,61,3,0,0
23:59:34 Jan 05 2021,95,61,0,0,0
23:59:36 Jan 05 2021,95,61,0,0,0
23:59:38 Jan 05 2021,95,62,0,0,0
23:59:40 Jan 05 2021,95,62,0,0,0
23:59:42 Jan 05 2021,95,63,0,0,0
23:59:44 Jan 05 2021,95,63,0,0,0
23:59:46 Jan 05 2021,95,64,0,0,0
23:59:48 Jan 05 2021,95,64,0,0,0
23:59:50 Jan 05 2021,95,64,0,0,0
23:59:52 Jan 05 2021,95,63,0,0,0
23:59:54 Jan 05 2021,94,56,0,0,0
23:59:56 Jan 05 2021,94,54,0,0,0
23:59:58 Jan 05 2021,93,50,0,0,0
00:00:00 Jan 06 2021,93,51,0,0,0
00:00:02 Jan 06 2021,94,54,0,0,0
00:00:04 Jan 06 2021,94,52,0,0,0
00:00:06 Jan 06 2021,94,52,1,0,0
00:00:08 Jan 06 2021,95,52,0,0,0
00:00:10 Jan 06 2021,95,51,0,0,0
00:00:12 Jan 06 2021,95,52,0,0,0
00:00:14 Jan 06 2021,96,52,0,0,0
00:00:16 Jan 06 2021,97,52,0,0,0
00:00:18 Jan 06 2021,97,52,0,0,0
00:00:20 Jan 06 2021,97,52,0,0,0
00:00:22 Jan 06 2021,97,56,0,0,0
00:00:24 Jan 06 2021,98,60,0,0,0
00:00:26 Jan 06 2021,98,62,0,0,0
00:00:28 Jan 06 2021,97,63,0,0,0
00:00:30 Jan 06 2021,97,62,0,0,0
00:00:32 Jan 06 2021,97,61,0,0,0
00:00:34 Jan 06 2021,97,61,0,0,0
00:00:36 Jan 06 2021,97,59,0,0,0
00:00:38 Jan 06 2021,97,56,0,0,0
00:00:40 Jan 06 2021,97,55,0,0,0
00:00:42 Jan 06 2021,97,56,0,0,0
00:00:44 Jan 06 2021,97,59,0,0,0
00:00:46 Jan 06 2021,97,61,0,0,0
00:00:48 Jan 06 2021,97,62,0,0,0
00:00:50 Jan 06 2021,97,63,0,0,0
00:00:52 Jan 06 2021,97,61,0,0,0
00:00:54 Jan 06 2021,97,62,0,0,0
00:00:56 Jan 06 2021,97,62,0,0,0
00:00:58 Jan 06 2021,97,63,0,0,0
00:01:00 Jan 06 2021,97,64,0,0,0
00:01:02 Jan 06 2021,96,66,0,0,0
00:01:04 Jan 06 2021,97,69,0,0,0
00:01:06 Jan 06 2021,97,68,0,0,0
00:01:08 Jan 06 2021,96,68,0,0,0
00:01:10 Jan 06 2021,97,64,0,0,0
00:01:12 Jan 06 2021,97,59,0,0,0
00:01:14 Jan 06 2021,97,57,0,0,0
00:01:16 Jan 06 2021,97,57,0,0,0
00:01:18 Jan 06 2021,97,61,0,0,0
00:01:20 Jan 06 2021,97,64,0,0,0
00:01:22 Jan 06 2021,98,67,0,0,0
00:01:24 Jan 06 2021,98,65,0,0,0
00:01:26 Jan 06 2021,98,65,0,0,0
00:01:28 Jan 06 2021,98,64,0,0,0
00:01:30 Jan 06 2021,98,64,0,0,0
00:01:32 Jan 06 2021,98,64,0,0,0
00:01:34 Jan 06 2021,98,64,0,0,0
00:01:36 Jan 06 2021,98,64,0,0,0
00:01:38 Jan 06 2021,98,64,0,0,0
00:01:40 Jan 06 2021,98,64,0,0,0
00:01:42 Jan 06 2021,98,64,0,0,0
00:01:44 Jan 06 2021,98,65,0,0,0
00:01:46 Jan 06 2021,98,66,0,0,0
00:01:48 Jan 06 2021,97,66,0,0,0
00:01:50 Jan 06 2021,96,66,0,0,0
00:01:52 Jan 06 2021,95,65,0,0,0
00:01:54 Jan 06 2021,93,67,0,0,0
00:01:56 Jan 06 2021,93,64,0,0,0
00:01:58 Jan 06 2021,92,59,0,0,0
00:02:00 Jan 06 2021,91,62,0,0,0
00:02:02 Jan 06 2021,91,58,0,0,0
00:02:04 Jan 06 2021,91,62,0,0,0
00:02:06 Jan 06 2021,91,63,0,0,0
00:02:08 Jan 06 2021,91,63,0,0,0
00:02:10 Jan 06 2021,91,67,0,0,0
00:02:12 Jan 06 2021,93,70,0,0,0
00:02:14 Jan 06 2021,94,72,0,0,0
00:02:16 Jan 06 2021,95,73,0,0,0
00:02:18 Jan 06 2021,96,74,0,0,0
00:02:20 Jan 06 2021,97,73,0,0,0
00:02:22 Jan 06 2021,97,74,0,0,0
00:02:24 Jan 06 2021,98,75,0,0,0
00:02:26 Jan 06 2021,98,74,0,0,0
00:02:28 Jan 06 2021,98,75,1,0,0
00:02:30 Jan 06 2021,98,75,0,0,0
00:02:32 Jan 06 2021,98,74,0,0,0
00:02:34 Jan 06 2021,98,75,0,0,0
00:02:36 Jan 06 2021,98,75,0,0,0
00:02:38 Jan 06 2021,97,74,0,0,0
00:02:40 Jan 06 2021,97,73,0,0,0
00:02:42 Jan 06 2021,97,71,0,0,0
00:02:44 Jan 06 2021,97,70,0,0,0
00:02:46 Jan 06 2021,97,69,3,0,0
00:02:48 Jan 06 2021,97,69,2,0,0
00:02:50 Jan 06 2021,97,68,1,0,0
00:02:52 Jan 06 2021,97,67,0,0,0
00:02:54 Jan 06 2021,97,67,0,0,0
00:02:56 Jan 06 2021,97,66,0,0,0
00:02:58 Jan 06 2021,97,66,0,0,0
00:03:00 Jan 06 2021,97,67,0,0,0
00:03:02 Jan 06 2021,96,66,0,0,0
00:03:04 Jan 06 2021,95,66,0,0,0
00:03:06 Jan 06 2021,95,67,0,0,0
00:03:08 Jan 06 2021,94,70,0,0,0
00:03:10 Jan 06 2021,94,71,0,0,0
00:03:12 Jan 06 2021,94,73,0,0,0
00:03:14 Jan 06 2021,93,71,0,0,0
00:03:16 Jan 06 2021,94,70,0,0,0
00:03:18 Jan 06 2021,95,72,0,0,0
00:03:20 Jan 06 2021,94,70,0,0,0
00:03:22 Jan 06 2021,95,71,0,0,0
00:03:24 Jan 06 2021,95,70,0,0,0
00:03:26 Jan 06 2021,95,71,0,0,0
00:03:28 Jan 06 2021,95,70,0,0,0
00:03:30 Jan 06 2021,96,69,0,0,0
00:03:32 Jan 06 2021,97,72,0,0,0
00:03:34 Jan 06 2021,98,72,0,0,0
00:03:36 Jan 06 2021,98,73,0,0,0
00:03:38 Jan 06 2021,98,74,0,0,0
00:03:40 Jan 06 2021,98,73,0,0,0
00:03:42 Jan 06 2021,98,73,0,0,0
00:03:44 Jan 06 2021,98,74,0,0,0
00:03:46 Jan 06 2021,98,74,0,0,0
00:03:48 Jan 06 2021,98,69,0,0,0
00:03:50 Jan 06 2021,98,73,0,0,0
00:03:52 Jan 06 2021,98,73,0,0,0
00:03:54 Jan 06 2021,98,75,0,0,0
00:03:56 Jan 06 2021,98,74,0,0,0
00:03:58 Jan 06 2021,97,63,0,0,0
00:04:00 Jan 06 2021,96,66,0,0,0
00:04:02 Jan 06 2021,95,65,0,0,0
00:04:04 Jan 06 2021,94,66,2,0,0
00:04:06 Jan 06 2021,94,74,3,0,0
00:04:08 Jan 06 2021,94,72,1,0,0
00:04:10 Jan 06 2021,95,74,0,0,0
00:04:12 Jan 06 2021,95,80,0,0,0
00:04:14 Jan 06 2021,95,80,0,0,0
00:04:16 Jan 06 2021,95,82,0,0,0
00:04:18 Jan 06 2021,95,83,0,0,0
00:04:20 Jan 06 2021,95,81,0,0,0
00:04:22 Jan 06 2021,95,80,0,0,0
00:04:24 Jan 06 2021,95,80,0,0,0
00:04:26 Jan 06 2021,95,80,0,0,0
00:04:28 Jan 06 2021,96,80,1,0,0
00:04:30 Jan 06 2021,96,81,0,0,0
00:04:32 Jan 06 2021,96,84,0,0,0
00:04:34 Jan 06 2021,97,87,0,0,0
00:04:36 Jan 06 2021,97,87,0,0,0
00:04:38 Jan 06 2021,97,89,0,0,0
00:04:40 Jan 06 2021,97,85,0,0,0
00:04:42 Jan 06 2021,97,85,0,0,0
00:04:44 Jan 06 2021,97,85,0,0,0
00:04:46 Jan 06 2021,97,84,0,0,0
00:04:48 Jan 06 2021,97,81,0,0,0
00:04:50 Jan 06 2021,97,78,0,0,0
00:04:52 Jan 06 2021,96,75,0,0,0
00:04:54 Jan 06 2021,96,77,0,0,0
00:04:56 Jan 06 2021,96,77,0,0,0
00:04:58 Jan 06 2021,96,77,0,0,0
00:05:00 Jan 06 2021,95,77,0,0,0
00:05:02 Jan 06 2021,95,75,0,0,0
00:05:04 Jan 06 2021,93,72,0,0,0
00:05:06 Jan 06 2021,91,69,0,0,0
00:05:08 Jan 06 2021,90,65,0,0,0
00:05:10 Jan 06 2021,90,65,0,0,0
00:05:12 Jan 06 2021,90,65,0,0,0
00:05:14 Jan 06 2021,89,68,0,0,0
00:05:16 Jan 06 2021,89,71,0,0,0
00:05:18 Jan 06 2021,88,74,0,0,0
00:05:20 Jan 06 2021,88,75,0,0,0
00:05:22 Jan 06 2021,89,76,0,0,0
00:05:24 Jan 06 2021,89,76,0,0,0
00:05:26 Jan 06 2021,90,73,0,0,0
00:05:28 Jan 06 2021,90,70,0,0,0
00:05:30 Jan 06 2021,90,69,0,0,0
00:05:32 Jan 06 2021,91,68,0,0,0
00:05:34 Jan 06 2021,91,69,0,0,0
00:05:36 Jan 06 2021,91,68,0,0,0
00:05:38 Jan 06 2021,93,68,0,0,0
00:05:40 Jan 06 2021,94,68,0,0,0
00:05:42 Jan 06 2021,96,64,0,0,0
00:05:44 Jan 06 2021,96,65,0,0,0
00:05:46 Jan 06 2021,96,60,0,0,0
00:05:48 Jan 06 2021,96,57,0,0,0
00:05:50 Jan 06 2021,96,57,0,0,0
00:05:52 Jan 06 2021,96,56,0,0,0
00:05:54 Jan 06 2021,96,56,0,0,0
00:05:56 Jan 06 2021,96,56,0,0,0
00:05:58 Jan 06 2021,96,57,0,0,0
00:06:00 Jan 06 2021,96,58,0,0,0
00:06:02 Jan 06 2021,95,58,0,0,0
00:06:04 Jan 06 2021,95,56,0,0,0
00:06:06 Jan 06 2021,94,51,0,0,0
00:06:08 Jan 06 2021,94,46,0,0,0
00:06:10 Jan 06 2021,93,47,0,0,0
00:06:12 Jan 06 2021,94,48,0,0,0
00:06:14 Jan 06 2021,94,53,0,0,0
00:06:16 Jan 06 2021,95,55,1,0,0
00:06:18 Jan 06 2021,96,54,0,0,0
00:06:20 Jan 06 2021,93,54,0,0,0
00:06:22 Jan 06 2021,92,53,0,0,0
00:06:24 Jan 06 2021,90,56,0,0,0
00:06:26 Jan 06 2021,89,52,0,0,0
00:06:28 Jan 06 2021,89,53,0,0,0
00:06:30 Jan 06 2021,90,52,0,0,0
00:06:32 Jan 06 2021,90,53,0,0,0
00:06:34 Jan 06 2021,92,53,0,0,0
00:06:36 Jan 06 2021,94,52,0,0,0
00:06:38 Jan 06 2021,95,49,0,0,0
00:06:40 Jan 06 2021,96,45,0,0,0
00:06:42 Jan 06 2021,97,43,0,0,0
00:06:44 Jan 06 2021,97,44,0,0,0
00:06:46 Jan 06 2021,97,53,0,0,0
00:06:48 Jan 06 2021,98,62,0,0,0
00:06:50 Jan 06 2021,98,69,0,0,0
00:06:52 Jan 06 2021,98,72,0,0,0
00:06:54 Jan 06 2021,98,66,0,0,0
00:06:56 Jan 06 2021,98,64,0,0,0
00:06:58 Jan 06 2021,98,64,0,0,0
00:07:00 Jan 06 2021,98,62,0,0,0
00:07:02 Jan 06 2021,98,63,0,0,0
00:07:04 Jan 06 2021,97,60,0,0,0
00:07:06 Jan 06 2021,96,51,0,0,0
00:07:08 Jan 06 2021,96,46,0,0,0
00:07:10 Jan 06 2021,96,42,0,0,0
00:07:12 Jan 06 2021,95,43,0,0,0
00:07:14 Jan 06 2021,95,45,0,0,0
00:07:16 Jan 06 2021,95,44,0,0,0
00:07:18 Jan 06 2021,95,44,0,0,0
00:07:20 Jan 06 2021,95,44,0,0,0
00:07:22 Jan 06 2021,95,44,0,0,0
00:07:24 Jan 06 2021,95,44,0,0,0
00:07:26 Jan 06 2021,95,44,0,0,0
00:07:28 Jan 06 2021,95,44,0,0,0
00:07:30 Jan 06 2021,95,44,0,0,0
00:07:32 Jan 06 2021,95,44,0,0,0
00:07:34 Jan 06 2021,95,44,0,0,0
00:07:36 Jan 06 2021,95,44,0,0,0
00:07:38 Jan 06 2021,95,44,0,0,0
00:07:40 Jan 06 2021,92,43,0,0,0
00:07:42 Jan 06 2021,91,43,0,0,0
00:07:44 Jan 06 2021,90,42,0,0,0
00:07:46 Jan 06 2021,88,42,0,0,0
00:07:48 Jan 06 2021,89,42,0,0,0
00:07:50 Jan 06 2021,90,42,0,0,0
00:07:52 Jan 06 2021,91,41,0,0,0
00:07:54 Jan 06 2021,91,41,0,0,0
00:07:56 Jan 06 2021,91,41,0,0,0
00:07:58 Jan 06 2021,92,41,0,0,0
00:08:00 Jan 06 2021,92,42,0,0,0
00:08:02 Jan 06 2021,93,43,0,0,0
00:08:04 Jan 06 2021,93,43,0,0,0
00:08:06 Jan 06 2021,94,47,0,0,0
00:08:08 Jan 06 2021,94,48,0,0,0
00:08:10 Jan 06 2021,95,51,0,0,0
00:08:12 Jan 06 2021,96,53,0,0,0
00:08:14 Jan 06 2021,97,52,0,0,0
00:08:16 Jan 06 2021,97,51,0,0,0
00:08:18 Jan 06 2021,97,49,0,0,0
00:08:20 Jan 06 2021,96,46,0,0,0
00:08:22 Jan 06 2021,96,43,0,0,0
00:08:24 Jan 06 2021,96,40,0,0,0
00:08:26 Jan 06 2021,95,39,0,0,0
00:08:28 Jan 06 2021,95,39,0,0,0
00:08:30 Jan 06 2021,95,39,1,0,0
00:08:32 Jan 06 2021,95,39,0,0,0
00:08:34 Jan 06 2021,94,40,0,0,0
00:08:36 Jan 06 2021,94,41,0,0,0
00:08:38 Jan 06 2021,95,42,0,0,0
00:08:40 Jan 06 2021,94,44,0,0,0
00:08:42 Jan 06 2021,95,50,0,0,0
00:08:44 Jan 06 2021,95,47,0,0,0
00:08:46 Jan 06 2021,94,47,0,0,0
00:08:48 Jan 06 2021,93,45,0,0,0
00:08:50 Jan 06 2021,93,44,0,0,0
00:08:52 Jan 06 2021,92,43,0,0,0
00:08:54 Jan 06 2021,93,45,0,0,0
00:08:56 Jan 06 2021,93,45,0,0,0
00:08:58 Jan 06 2021,93,45,0,0,0
00:09:00 Jan 06 2021,93,45,0,0,0
00:09:02 Jan 06 2021,93,45,0,0,0
00:09:04 Jan 06 2021,93,45,0,0,0
00:09:06 Jan 06 2021,93,45,0,0,0
00:09:08 Jan 06 2021,93,43,0,0,0
00:09:10 Jan 06 2021,93,43,0,0,0
00:09:12 Jan 06 2021,93,40,0,0,0
00:09:14 Jan 06 2021,93,39,0,0,0
00:09:16 Jan 06 2021,93,41,0,0,0
00:09:18 Jan 06 2021,93,40,0,0,0
00:09:20 Jan 06 2021,93,41,0,0,0
00:09:22 Jan 06 2021,93,39,0,0,0
00:09:24 Jan 06 2021,93,38,0,0,0
00:09:26 Jan 06 2021,93,37,0,0,0
00:09:28 Jan 06 2021,93,37,0,0,0
00:09:30 Jan 06 2021,93,37,0,0,0
00:09:32 Jan 06 2021,93,37,0,0,0
00:09:34 Jan 06 2021,93,37,0,0,0
00:09:36 Jan 06 2021,93,37,0,0,0
00:09:38 Jan 06 2021,93,37,0,0,0
00:09:40 Jan 06 2021,93,37,0,0,0
00:09:42 Jan 06 2021,93,37,0,0,0
00:09:44 Jan 06 2021,93,37,0,0,0
00:09:46 Jan 06 2021,92,38,0,0,0
00:09:48 Jan 06 2021,90,39,0,0,0
00:09:50 Jan 06 2021,88,39,0,0,0
00:09:52 Jan 06 2021,87,40,0,0,0
00:09:54 Jan 06 2021,87,40,0,0,0
00:09:56 Jan 06 2021,88,43,0,0,0
00:09:58 Jan 06 2021,88,48,0,0,0
00:10:00 Jan 06 2021,88,50,0,0,0
00:10:02 Jan 06 2021,88,54,0,0,0
00:10:04 Jan 06 2021,87,60,0,0,0
00:10:06 Jan 06 2021,87,64,0,0,0
00:10:08 Jan 06 2021,87,67,0,0,0
00:10:10 Jan 06 2021,88,68,0,0,0
00:10:12 Jan 06 2021,89,68,0,0,0
00:10:14 Jan 06 2021,90,69,0,0,0
00:10:16 Jan 06 2021,92,69,0,0,0
00:10:18 Jan 06 2021,93,69,0,0,0
00:10:20 Jan 06 2021,96,59,0,0,0
00:10:22 Jan 06 2021,97,49,0,0,0
00:10:24 Jan 06 2021,97,41,0,0,0
00:10:26 Jan 06 2021,97,40,0,0,0
00:10:28 Jan 06 2021,97,40,0,0,0
00:10:30 Jan 06 2021,97,40,0,0,0
00:10:32 Jan 06 2021,97,40,0,0,0
00:10:34 Jan 06 2021,97,40,0,0,0
00:10:36 Jan 06 2021,97,40,0,0,0
00:10:38 Jan 06 2021,97,40,0,0,0
00:10:40 Jan 06 2021,97,40,0,0,0
00:10:42 Jan 06 2021,97,45,0,0,0
00:10:44 Jan 06 2021,97,47,0,0,0
00:10:46 Jan 06 2021,97,48,0,0,0
00:10:48 Jan 06 2021,97,48,0,0,0
00:10:50 Jan 06 2021,96,59,0,0,0
00:10:52 Jan 06 2021,96,59,0,0,0
00:10:54 Jan 06 2021,95,59,0,0,0
00:10:56 Jan 06 2021,94,64,0,0,0
00:10:58 Jan 06 2021,94,64,0,0,0
00:11:00 Jan 06 2021,93,64,0,0,0
00:11:02 Jan 06 2021,91,56,0,0,0
00:11:04 Jan 06 2021,90,50,0,0,0
00:11:06 Jan 06 2021,88,43,0,0,0
00:11:08 Jan 06 2021,88,44,0,0,0
00:11:10 Jan 06 2021,88,59,6,0,0
00:11:12 Jan 06 2021,87,65,2,0,0
00:11:14 Jan 06 2021,87,69,0,0,0
00:11:16 Jan 06 2021,87,69,0,0,0
00:11:18 Jan 06 2021,88,66,0,0,0
00:11:20 Jan 06 2021,88,65,0,0,0
00:11:22 Jan 06 2021,88,66,0,0,0
00:11:24 Jan 06 2021,88,67,0,0,0
00:11:26 Jan 06 2021,87,70,1,0,0
00:11:28 Jan 06 2021,87,75,0,0,0
00:11:30 Jan 06 2021,87,77,0,0,0
00:11:32 Jan 06 2021,87,74,0,0,0
00:11:34 Jan 06 2021,88,75,0,0,0
00:11:36 Jan 06 2021,88,69,0,0,0
00:11:38 Jan 06 2021,87,62,0,0,0
00:11:40 Jan 06 2021,87,66,0,0,0
00:11:42 Jan 06 2021,88,64,0,0,0
00:11:44 Jan 06 2021,88,68,1,0,0
00:11:46 Jan 06 2021,88,69,0,0,0
00:11:48 Jan 06 2021,89,67,0,0,0
00:11:50 Jan 06 2021,89,66,0,0,0
00:11:52 Jan 06 2021,89,65,1,0,0
00:11:54 Jan 06 2021,90,65,0,0,0
00:11:56 Jan 06 2021,91,65,0,0,0
00:11:58 Jan 06 2021,91,66,0,0,0
00:12:00 Jan 06 2021,93,67,0,0,0
00:12:02 Jan 06 2021,94,64,0,0,0
00:12:04 Jan 06 2021,95,64,0,0,0
00:12:06 Jan 06 2021,96,63,0,0,0
00:12:08 Jan 06 2021,96,62,0,0,0
00:12:10 Jan 06 2021,97,64,0,0,0
00:12:12 Jan 06 2021,97,65,0,0,0
00:12:14 Jan 06 2021,97,65,0,0,0
00:12:16 Jan 06 2021,97,67,0,0,0
00:12:18 Jan 06 2021,97,68,1,0,0
00:12:20 Jan 06 2021,97,69,1,0,0
00:12:22 Jan 06 2021,97,70,0,0,0
00:12:24 Jan 06 2021,97,69,1,0,0
00:12:26 Jan 06 2021,97,72,0,0,0
00:12:28 Jan 06 2021,97,75,0,0,0
00:12:30 Jan 06 2021,96,76,0,0,0
00:12:32 Jan 06 2021,95,79,0,0,0
00:12:34 Jan 06 2021,94,79,0,0,0
00:12:36 Jan 06 2021,94,77,0,0,0
00:12:38 Jan 06 2021,94,77,0,0,0
00:12:40 Jan 06 2021,94,77,0,0,0
00:12:42 Jan 06 2021,94,76,0,0,0
00:12:44 Jan 06 2021,94,77,0,0,0
00:12:46 Jan 06 2021,94,78,0,0,0
00:12:48 Jan 06 2021,94,78,0,0,0
00:12:50 Jan 06 2021,93,76,0,0,0
00:12:52 Jan 06 2021,93,74,0,0,0
00:12:54 Jan 06 2021,92,72,0,0,0
00:12:56 Jan 06 2021,92,72,0,0,0
00:12:58 Jan 06 2021,93,74,0,0,0
00:13:00 Jan 06 2021,93,74,0,0,0
00:13:02 Jan 06 2021,94,73,0,0,0
00:13:04 Jan 06 2021,95,68,0,0,0
00:13:06 Jan 06 2021,96,69,0,0,0
00:13:08 Jan 06 2021,97,67,0,0,0
00:13:10 Jan 06 2021,97,71,0,0,0
00:13:12 Jan 06 2021,97,71,0,0,0
00:13:14 Jan 06 2021,97,72,0,0,0
00:13:16 Jan 06 2021,97,73,0,0,0
00:13:18 Jan 06 2021,97,69,0,0,0
00:13:20 Jan 06 2021,97,73,1,0,0
00:13:22 Jan 06 2021,97,68,0,0,0
00:13:24 Jan 06 2021,97,69,1,0,0
00:13:26 Jan 06 2021,97,75,4,0,0
00:13:28 Jan 06 2021,97,72,0,0,0
00:13:30 Jan 06 2021,97,72,0,0,0
00:13:32 Jan 06 2021,97,71,0,0,0
00:13:34 Jan 06 2021,97,72,0,0,0
00:13:36 Jan 06 2021,97,73,0,0,0
00:13:38 Jan 06 2021,97,73,0,0,0
00:13:40 Jan 06 2021,97,74,0,0,0
00:13:42 Jan 06 2021,97,73,0,0,0
00:13:44 Jan 06 2021,96,71,0,0,0
00:13:46 Jan 06 2021,96,70,0,0,0
00:13:48 Jan 06 2021,95,69,0,0,0
00:13:50 Jan 06 2021,94,69,0,0,0
00:13:52 Jan 06 2021,95,70,0,0,0
00:13:54 Jan 06 2021,95,71,0,0,0
00:13:56 Jan 06 2021,95,71,0,0,0
00:13:58 Jan 06 2021,95,71,0,0,0
00:14:00 Jan 06 2021,96,70,0,0,0
00:14:02 Jan 06 2021,96,70,0,0,0
00:14:04 Jan 06 2021,96,68,1,0,0
00:14:06 Jan 06 2021,96,67,1,0,0
00:14:08 Jan 06 2021,96,66,6,0,0
00:14:10 Jan 06 2021,96,65,9,0,0
00:14:12 Jan 06 2021,96,66,0,0,0
00:14:14 Jan 06 2021,96,65,0,0,0
00:14:16 Jan 06 2021,96,65,0,0,0
00:14:18 Jan 06 2021,96,64,1,0,0
00:14:20 Jan 06 2021,96,67,0,0,0
00:14:22 Jan 06 2021,93,67,1,0,0
00:14:24 Jan 06 2021,92,64,1,0,0
00:14:26 Jan 06 2021,91,66,0,0,0
00:14:28 Jan 06 2021,92,62,0,0,0
00:14:30 Jan 06 2021,92,61,0,0,0
00:14:32 Jan 06 2021,92,64,0,0,0
00:14:34 Jan 06 2021,92,63,3,0,0
00:14:36 Jan 06 2021,92,60,6,0,0
00:14:38 Jan 06 2021,92,59,12,0,0
00:14:40 Jan 06 2021,92,58,1,0,0
00:14:42 Jan 06 2021,92,57,0,0,0
00:14:44 Jan 06 2021,92,57,0,0,0
00:14:46 Jan 06 2021,92,58,1,0,0
00:14:48 Jan 06 2021,92,55,0,0,0
00:14:50 Jan 06 2021,92,53,0,0,0
00:14:52 Jan 06 2021,91,51,1,0,0
00:14:54 Jan 06 2021,92,50,1,0,0
00:14:56 Jan 06 2021,92,49,0,0,0
00:14:58 Jan 06 2021,92,49,0,0,0
00:15:00 Jan 06 2021,93,49,0,0,0
00:15:02 Jan 06 2021,93,49,1,0,0
00:15:04 Jan 06 2021,93,49,1,0,0
00:15:06 Jan 06 2021,93,48,4,0,0
00:15:08 Jan 06 2021,93,49,1,0,0
00:15:10 Jan 06 2021,93,49,0,0,0
00:15:12 Jan 06 2021,93,49,0,0,0
