Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
04:39:58 Jan 06 2021,96,57,0,0,0
04:40:00 Jan 06 2021,97,57,0,0,0
04:40:02 Jan 06 2021,97,56,0,0,0
04:40:04 Jan 06 2021,97,64,0,0,0
04:40:06 Jan 06 2021,97,65,0,0,0
04:40:08 Jan 06 2021,97,66,0,0,0
04:40:10 Jan 06 2021,97,68,0,0,0
04:40:12 Jan 06 2021,97,66,0,0,0
04:40:14 Jan 06 2021,97,66,0,0,0
04:40:16 Jan 06 2021,97,67,0,0,0
04:40:18 Jan 06 2021,97,69,0,0,0
04:40:20 Jan 06 2021,97,69,0,0,0
04:40:22 Jan 06 2021,97,68,0,0,0
04:40:24 Jan 06 2021,97,67,0,0,0
04:40:26 Jan 06 2021,97,67,0,0,0
04:40:28 Jan 06 2021,96,64,0,0,0
04:40:30 Jan 06 2021,96,63,0,0,0
04:40:32 Jan 06 2021,96,62,0,0,0
04:40:34 Jan 06 2021,95,62,0,0,0
04:40:36 Jan 06 2021,95,62,1,0,0
04:40:38 Jan 06 2021,95,61,1,0,0
04:40:40 Jan 06 2021,94,56,0,0,0
04:40:42 Jan 06 2021,94,53,0,0,0
04:40:44 Jan 06 2021,94,51,0,0,0
04:40:46 Jan 06 2021,94,54,0,0,0
04:40:48 Jan 06 2021,93,60,0,0,0
04:40:50 Jan 06 2021,93,62,0,0,0
04:40:52 Jan 06 2021,93,65,0,0,0
04:40:54 Jan 06 2021,93,63,0,0,0
04:40:56 Jan 06 2021,94,58,0,0,0
04:40:58 Jan 06 2021,94,55,0,0,0
04:41:00 Jan 06 2021,95,57,0,0,0
04:41:02 Jan 06 2021,96,61,1,0,0
04:41:04 Jan 06 2021,96,62,0,0,0
04:41:06 Jan 06 2021,96,63,0,0,0
04:41:08 Jan 06 2021,96,56,1,0,0
04:41:10 Jan 06 2021,96,56,0,0,0
04:41:12 Jan 06 2021,97,56,0,0,0
04:41:14 Jan 06 2021,97,62,1,0,0
04:41:16 Jan 06 2021,97,63,0,0,0
04:41:18 Jan 06 2021,97,64,0,0,0
04:41:20 Jan 06 2021,97,62,0,0,0
04:41:22 Jan 06 2021,97,62,0,0,0
04:41:24 Jan 06 2021,97,58,1,0,0
04:41:26 Jan 06 2021,97,52,1,0,0
04:41:28 Jan 06 2021,97,53,0,0,0
04:41:30 Jan 06 2021,96,49,1,0,0
04:41:32 Jan 06 2021,96,53,0,0,0
04:41:34 Jan 06 2021,97,54,0,0,0
04:41:36 Jan 06 2021,97,54,0,0,0
04:41:38 Jan 06 2021,97,54,0,0,0
04:41:40 Jan 06 2021,97,56,1,0,0
04:41:42 Jan 06 2021,97,60,0,0,0
04:41:44 Jan 06 2021,97,63,0,0,0
04:41:46 Jan 06 2021,96,68,1,0,0
04:41:48 Jan 06 2021,96,66,1,0,0
04:41:50 Jan 06 2021,96,67,0,0,0
04:41:52 Jan 06 2021,96,68,0,0,0
04:41:54 Jan 06 2021,96,67,1,0,0
04:41:56 Jan 06 2021,96,67,1,0,0
04:41:58 Jan 06 2021,96,68,0,0,0
04:42:00 Jan 06 2021,96,68,0,0,0
04:42:02 Jan 06 2021,96,68,0,0,0
04:42:04 Jan 06 2021,95,67,1,0,0
04:42:06 Jan 06 2021,95,69,0,0,0
04:42:08 Jan 06 2021,95,63,1,0,0
04:42:10 Jan 06 2021,95,59,0,0,0
04:42:12 Jan 06 2021,95,58,0,0,0
04:42:14 Jan 06 2021,95,58,0,0,0
04:42:16 Jan 06 2021,96,58,0,0,0
04:42:18 Jan 06 2021,96,57,0,0,0
04:42:20 Jan 06 2021,96,55,1,0,0
04:42:22 Jan 06 2021,96,49,0,0,0
04:42:24 Jan 06 2021,96,51,0,0,0
04:42:26 Jan 06 2021,96,52,0,0,0
04:42:28 Jan 06 2021,96,56,0,0,0
04:42:30 Jan 06 2021,96,58,0,0,0
04:42:32 Jan 06 2021,96,58,0,0,0
04:42:34 Jan 06 2021,96,60,1,0,0
04:42:36 Jan 06 2021,96,61,0,0,0
04:42:38 Jan 06 2021,96,55,1,0,0
04:42:40 Jan 06 2021,96,58,1,0,0
04:42:42 Jan 06 2021,96,58,1,0,0
04:42:44 Jan 06 2021,96,55,1,0,0
04:42:46 Jan 06 2021,96,61,1,0,0
04:42:48 Jan 06 2021,96,63,0,0,0
04:42:50 Jan 06 2021,96,64,0,0,0
04:42:52 Jan 06 2021,96,67,0,0,0
04:42:54 Jan 06 2021,96,67,0,0,0
04:42:56 Jan 06 2021,96,66,0,0,0
04:42:58 Jan 06 2021,96,68,1,0,0
04:43:00 Jan 06 2021,96,68,1,0,0
04:43:02 Jan 06 2021,96,68,1,0,0
04:43:04 Jan 06 2021,95,71,0,0,0
04:43:06 Jan 06 2021,95,71,0,0,0
04:43:08 Jan 06 2021,95,70,0,0,0
04:43:10 Jan 06 2021,94,71,1,0,0
04:43:12 Jan 06 2021,94,71,0,0,0
04:43:14 Jan 06 2021,94,74,1,0,0
04:43:16 Jan 06 2021,94,75,0,0,0
04:43:18 Jan 06 2021,93,76,0,0,0
04:43:20 Jan 06 2021,93,77,0,0,0
04:43:22 Jan 06 2021,93,76,0,0,0
04:43:24 Jan 06 2021,93,77,0,0,0
04:43:26 Jan 06 2021,93,78,0,0,0
04:43:28 Jan 06 2021,93,78,0,0,0
04:43:30 Jan 06 2021,94,78,1,0,0
04:43:32 Jan 06 2021,95,78,0,0,0
04:43:34 Jan 06 2021,95,79,1,0,0
04:43:36 Jan 06 2021,95,78,0,0,0
04:43:38 Jan 06 2021,96,81,0,0,0
04:43:40 Jan 06 2021,97,81,1,0,0
04:43:42 Jan 06 2021,97,80,0,0,0
04:43:44 Jan 06 2021,97,73,0,0,0
04:43:46 Jan 06 2021,97,64,0,0,0
04:43:48 Jan 06 2021,97,56,1,0,0
04:43:50 Jan 06 2021,97,51,1,0,0
04:43:52 Jan 06 2021,97,53,1,0,0
04:43:54 Jan 06 2021,97,53,1,0,0
04:43:56 Jan 06 2021,97,51,1,0,0
04:43:58 Jan 06 2021,97,51,1,0,0
04:44:00 Jan 06 2021,96,54,1,0,0
04:44:02 Jan 06 2021,96,53,1,0,0
04:44:04 Jan 06 2021,96,57,0,0,0
04:44:06 Jan 06 2021,96,57,0,0,0
04:44:08 Jan 06 2021,96,54,1,0,0
04:44:10 Jan 06 2021,96,55,1,0,0
04:44:12 Jan 06 2021,96,55,1,0,0
04:44:14 Jan 06 2021,96,55,1,0,0
04:44:16 Jan 06 2021,96,55,1,0,0
04:44:18 Jan 06 2021,95,58,0,0,0
04:44:20 Jan 06 2021,95,60,1,0,0
04:44:22 Jan 06 2021,95,64,1,0,0
04:44:24 Jan 06 2021,95,62,1,0,0
04:44:26 Jan 06 2021,95,58,1,0,0
04:44:28 Jan 06 2021,95,53,1,0,0
04:44:30 Jan 06 2021,95,48,0,0,0
04:44:32 Jan 06 2021,96,48,0,0,0
04:44:34 Jan 06 2021,96,46,1,0,0
04:44:36 Jan 06 2021,96,48,0,0,0
04:44:38 Jan 06 2021,95,51,0,0,0
04:44:40 Jan 06 2021,95,53,8,0,0
04:44:42 Jan 06 2021,95,53,1,0,0
04:44:44 Jan 06 2021,95,58,0,0,0
04:44:46 Jan 06 2021,96,55,0,0,0
04:44:48 Jan 06 2021,96,56,0,0,0
04:44:50 Jan 06 2021,96,57,0,0,0
04:44:52 Jan 06 2021,96,56,0,0,0
04:44:54 Jan 06 2021,96,56,0,0,0
04:44:56 Jan 06 2021,96,56,0,0,0
04:44:58 Jan 06 2021,96,56,0,0,0
04:45:00 Jan 06 2021,96,51,1,0,0
04:45:02 Jan 06 2021,96,46,0,0,0
04:45:04 Jan 06 2021,96,42,0,0,0
04:45:06 Jan 06 2021,96,42,0,0,0
04:45:08 Jan 06 2021,96,43,0,0,0
04:45:10 Jan 06 2021,96,43,0,0,0
04:45:12 Jan 06 2021,96,43,0,0,0
04:45:14 Jan 06 2021,96,43,0,0,0
04:45:16 Jan 06 2021,96,48,1,0,0
04:45:18 Jan 06 2021,96,50,1,0,0
04:45:20 Jan 06 2021,96,52,0,0,0
04:45:22 Jan 06 2021,96,51,1,0,0
04:45:24 Jan 06 2021,96,51,0,0,0
04:45:26 Jan 06 2021,96,51,1,0,0
04:45:28 Jan 06 2021,96,51,0,0,0
04:45:30 Jan 06 2021,96,51,1,0,0
04:45:32 Jan 06 2021,96,50,0,0,0
04:45:34 Jan 06 2021,96,51,0,0,0
04:45:36 Jan 06 2021,96,51,0,0,0
04:45:38 Jan 06 2021,96,50,0,0,0
04:45:40 Jan 06 2021,96,50,1,0,0
04:45:42 Jan 06 2021,96,49,0,0,0
04:45:44 Jan 06 2021,96,49,0,0,0
04:45:46 Jan 06 2021,96,53,0,0,0
04:45:48 Jan 06 2021,96,54,0,0,0
04:45:50 Jan 06 2021,95,55,1,0,0
04:45:52 Jan 06 2021,95,57,0,0,0
04:45:54 Jan 06 2021,95,52,1,0,0
04:45:56 Jan 06 2021,94,52,0,0,0
04:45:58 Jan 06 2021,94,56,0,0,0
04:46:00 Jan 06 2021,93,54,0,0,0
04:46:02 Jan 06 2021,92,54,0,0,0
04:46:04 Jan 06 2021,91,54,0,0,0
04:46:06 Jan 06 2021,91,58,0,0,0
04:46:08 Jan 06 2021,91,67,0,0,0
04:46:10 Jan 06 2021,91,69,0,0,0
04:46:12 Jan 06 2021,91,69,0,0,0
04:46:14 Jan 06 2021,91,68,0,0,0
04:46:16 Jan 06 2021,91,63,0,0,0
04:46:18 Jan 06 2021,92,68,0,0,0
04:46:20 Jan 06 2021,92,68,0,0,0
04:46:22 Jan 06 2021,92,71,0,0,0
04:46:24 Jan 06 2021,92,77,0,0,0
04:46:26 Jan 06 2021,92,70,0,0,0
04:46:28 Jan 06 2021,92,76,0,0,0
04:46:30 Jan 06 2021,92,76,0,0,0
04:46:32 Jan 06 2021,91,79,0,0,0
04:46:34 Jan 06 2021,91,79,0,0,0
04:46:36 Jan 06 2021,91,77,0,0,0
04:46:38 Jan 06 2021,91,77,0,0,0
04:46:40 Jan 06 2021,92,75,1,0,0
04:46:42 Jan 06 2021,92,75,1,0,0
04:46:44 Jan 06 2021,92,76,10,0,0
04:46:46 Jan 06 2021,92,75,4,0,0
04:46:48 Jan 06 2021,92,75,1,0,0
04:46:50 Jan 06 2021,92,75,0,0,0
04:46:52 Jan 06 2021,92,75,1,0,0
04:46:54 Jan 06 2021,92,75,0,0,0
04:46:56 Jan 06 2021,92,76,1,0,0
04:46:58 Jan 06 2021,91,75,0,0,0
04:47:00 Jan 06 2021,91,74,0,0,0
04:47:02 Jan 06 2021,91,75,0,0,0
04:47:04 Jan 06 2021,90,73,0,0,0
04:47:06 Jan 06 2021,90,73,0,0,0
04:47:08 Jan 06 2021,90,76,0,0,0
04:47:10 Jan 06 2021,90,74,0,0,0
04:47:12 Jan 06 2021,90,85,0,0,0
04:47:14 Jan 06 2021,90,82,0,0,0
04:47:16 Jan 06 2021,90,84,0,0,0
04:47:18 Jan 06 2021,90,85,0,0,0
04:47:20 Jan 06 2021,90,75,0,0,0
04:47:22 Jan 06 2021,91,82,0,0,0
04:47:24 Jan 06 2021,92,84,0,0,0
04:47:26 Jan 06 2021,93,85,0,0,0
04:47:28 Jan 06 2021,94,84,0,0,0
04:47:30 Jan 06 2021,95,83,0,0,0
04:47:32 Jan 06 2021,94,81,0,0,0
04:47:34 Jan 06 2021,94,79,0,0,0
04:47:36 Jan 06 2021,94,79,0,0,0
04:47:38 Jan 06 2021,94,80,0,0,0
04:47:40 Jan 06 2021,94,73,1,0,0
04:47:42 Jan 06 2021,95,78,0,0,0
04:47:44 Jan 06 2021,94,66,0,0,0
04:47:46 Jan 06 2021,94,67,1,0,0
04:47:48 Jan 06 2021,95,70,0,0,0
04:47:50 Jan 06 2021,94,68,0,0,0
04:47:52 Jan 06 2021,95,71,0,0,0
04:47:54 Jan 06 2021,95,69,0,0,0
04:47:56 Jan 06 2021,94,70,0,0,0
04:47:58 Jan 06 2021,95,70,0,0,0
04:48:00 Jan 06 2021,95,73,0,0,0
04:48:02 Jan 06 2021,95,79,0,0,0
04:48:04 Jan 06 2021,95,82,0,0,0
04:48:06 Jan 06 2021,95,85,0,0,0
04:48:08 Jan 06 2021,94,84,0,0,0
04:48:10 Jan 06 2021,94,82,0,0,0
04:48:12 Jan 06 2021,94,81,1,0,0
04:48:14 Jan 06 2021,94,82,0,0,0
04:48:16 Jan 06 2021,94,81,1,0,0
04:48:18 Jan 06 2021,93,79,0,0,0
04:48:20 Jan 06 2021,93,78,0,0,0
04:48:22 Jan 06 2021,92,76,1,0,0
04:48:24 Jan 06 2021,92,76,1,0,0
04:48:26 Jan 06 2021,92,74,0,0,0
04:48:28 Jan 06 2021,92,74,0,0,0
04:48:30 Jan 06 2021,92,74,0,0,0
04:48:32 Jan 06 2021,92,75,0,0,0
04:48:34 Jan 06 2021,92,77,0,0,0
04:48:36 Jan 06 2021,91,81,0,0,0
04:48:38 Jan 06 2021,91,82,1,0,0
04:48:40 Jan 06 2021,90,82,0,0,0
04:48:42 Jan 06 2021,90,82,0,0,0
04:48:44 Jan 06 2021,91,81,0,0,0
04:48:46 Jan 06 2021,91,81,0,0,0
04:48:48 Jan 06 2021,92,78,0,0,0
04:48:50 Jan 06 2021,93,76,0,0,0
04:48:52 Jan 06 2021,93,74,0,0,0
04:48:54 Jan 06 2021,93,73,1,0,0
04:48:56 Jan 06 2021,93,74,0,0,0
04:48:58 Jan 06 2021,93,74,0,0,0
04:49:00 Jan 06 2021,93,74,1,0,0
04:49:02 Jan 06 2021,93,74,0,0,0
04:49:04 Jan 06 2021,94,74,0,0,0
04:49:06 Jan 06 2021,94,73,0,0,0
04:49:08 Jan 06 2021,94,73,0,0,0
04:49:10 Jan 06 2021,94,72,1,0,0
04:49:12 Jan 06 2021,94,74,0,0,0
04:49:14 Jan 06 2021,94,74,0,0,0
04:49:16 Jan 06 2021,95,75,0,0,0
04:49:18 Jan 06 2021,96,74,0,0,0
04:49:20 Jan 06 2021,96,73,0,0,0
04:49:22 Jan 06 2021,96,73,0,0,0
04:49:24 Jan 06 2021,96,71,0,0,0
04:49:26 Jan 06 2021,96,71,0,0,0
04:49:28 Jan 06 2021,96,69,1,0,0
04:49:30 Jan 06 2021,95,68,1,0,0
04:49:32 Jan 06 2021,95,69,0,0,0
04:49:34 Jan 06 2021,95,63,1,0,0
04:49:36 Jan 06 2021,95,62,0,0,0
04:49:38 Jan 06 2021,95,60,0,0,0
04:49:40 Jan 06 2021,96,62,0,0,0
04:49:42 Jan 06 2021,96,62,0,0,0
04:49:44 Jan 06 2021,96,61,0,0,0
04:49:46 Jan 06 2021,95,64,0,0,0
04:49:48 Jan 06 2021,95,71,0,0,0
04:49:50 Jan 06 2021,95,73,0,0,0
04:49:52 Jan 06 2021,95,77,1,0,0
04:49:54 Jan 06 2021,95,76,0,0,0
04:49:56 Jan 06 2021,95,75,0,0,0
04:49:58 Jan 06 2021,96,75,0,0,0
04:50:00 Jan 06 2021,96,75,0,0,0
04:50:02 Jan 06 2021,96,76,1,0,0
04:50:04 Jan 06 2021,96,76,0,0,0
04:50:06 Jan 06 2021,96,76,0,0,0
04:50:08 Jan 06 2021,96,76,0,0,0
04:50:10 Jan 06 2021,96,76,0,0,0
04:50:12 Jan 06 2021,96,76,0,0,0
04:50:14 Jan 06 2021,96,72,0,0,0
04:50:16 Jan 06 2021,96,70,0,0,0
04:50:18 Jan 06 2021,95,70,0,0,0
04:50:20 Jan 06 2021,95,68,0,0,0
04:50:22 Jan 06 2021,94,72,0,0,0
04:50:24 Jan 06 2021,96,72,1,0,0
04:50:26 Jan 06 2021,96,72,0,0,0
04:50:28 Jan 06 2021,95,69,0,0,0
04:50:30 Jan 06 2021,95,66,0,0,0
04:50:32 Jan 06 2021,95,62,0,0,0
04:50:34 Jan 06 2021,95,57,0,0,0
04:50:36 Jan 06 2021,95,56,1,0,0
04:50:38 Jan 06 2021,95,58,0,0,0
04:50:40 Jan 06 2021,95,56,1,0,0
04:50:42 Jan 06 2021,95,58,0,0,0
04:50:44 Jan 06 2021,95,67,1,0,0
04:50:46 Jan 06 2021,94,68,0,0,0
04:50:48 Jan 06 2021,94,67,0,0,0
04:50:50 Jan 06 2021,94,67,0,0,0
04:50:52 Jan 06 2021,94,62,0,0,0
04:50:54 Jan 06 2021,94,63,0,0,0
04:50:56 Jan 06 2021,93,71,0,0,0
04:50:58 Jan 06 2021,93,71,0,0,0
04:51:00 Jan 06 2021,93,67,0,0,0
04:51:02 Jan 06 2021,93,70,0,0,0
04:51:04 Jan 06 2021,93,70,0,0,0
04:51:06 Jan 06 2021,93,65,0,0,0
04:51:08 Jan 06 2021,93,60,0,0,0
04:51:10 Jan 06 2021,93,65,0,0,0
04:51:12 Jan 06 2021,93,62,0,0,0
04:51:14 Jan 06 2021,92,59,0,0,0
04:51:16 Jan 06 2021,92,62,0,0,0
04:51:18 Jan 06 2021,92,55,0,0,0
04:51:20 Jan 06 2021,91,52,0,0,0
04:51:22 Jan 06 2021,91,53,1,0,0
04:51:24 Jan 06 2021,91,52,0,0,0
04:51:26 Jan 06 2021,91,52,0,0,0
04:51:28 Jan 06 2021,91,52,0,0,0
04:51:30 Jan 06 2021,92,49,0,0,0
04:51:32 Jan 06 2021,92,48,0,0,0
04:51:34 Jan 06 2021,92,47,0,0,0
04:51:36 Jan 06 2021,92,46,0,0,0
04:51:38 Jan 06 2021,92,47,0,0,0
04:51:40 Jan 06 2021,93,45,0,0,0
04:51:42 Jan 06 2021,93,45,0,0,0
04:51:44 Jan 06 2021,93,45,0,0,0
04:51:46 Jan 06 2021,93,45,0,0,0
04:51:48 Jan 06 2021,93,45,0,0,0
04:51:50 Jan 06 2021,94,45,0,0,0
04:51:52 Jan 06 2021,94,42,0,0,0
04:51:54 Jan 06 2021,94,44,0,0,0
04:51:56 Jan 06 2021,94,49,0,0,0
04:51:58 Jan 06 2021,94,47,0,0,0
04:52:00 Jan 06 2021,94,49,0,0,0
04:52:02 Jan 06 2021,94,51,1,0,0
04:52:04 Jan 06 2021,94,52,2,0,0
04:52:06 Jan 06 2021,94,56,0,0,0
04:52:08 Jan 06 2021,94,59,0,0,0
04:52:10 Jan 06 2021,94,60,0,0,0
04:52:12 Jan 06 2021,94,61,0,0,0
04:52:14 Jan 06 2021,94,58,1,0,0
04:52:16 Jan 06 2021,94,58,0,0,0
04:52:18 Jan 06 2021,94,58,0,0,0
04:52:20 Jan 06 2021,94,58,0,0,0
04:52:22 Jan 06 2021,93,53,0,0,0
04:52:24 Jan 06 2021,93,55,0,0,0
04:52:26 Jan 06 2021,92,48,0,0,0
04:52:28 Jan 06 2021,92,47,0,0,0
04:52:30 Jan 06 2021,92,48,0,0,0
04:52:32 Jan 06 2021,92,47,0,0,0
04:52:34 Jan 06 2021,92,47,0,0,0
04:52:36 Jan 06 2021,92,46,0,0,0
04:52:38 Jan 06 2021,92,46,0,0,0
04:52:40 Jan 06 2021,92,46,0,0,0
04:52:42 Jan 06 2021,92,52,0,0,0
04:52:44 Jan 06 2021,92,53,0,0,0
04:52:46 Jan 06 2021,92,56,0,0,0
04:52:48 Jan 06 2021,92,54,0,0,0
04:52:50 Jan 06 2021,92,52,0,0,0
04:52:52 Jan 06 2021,92,50,0,0,0
04:52:54 Jan 06 2021,93,49,0,0,0
04:52:56 Jan 06 2021,93,48,0,0,0
04:52:58 Jan 06 2021,95,47,0,0,0
04:53:00 Jan 06 2021,95,49,0,0,0
04:53:02 Jan 06 2021,96,49,0,0,0
04:53:04 Jan 06 2021,96,48,0,0,0
04:53:06 Jan 06 2021,96,48,0,0,0
04:53:08 Jan 06 2021,96,53,0,0,0
04:53:10 Jan 06 2021,97,59,0,0,0
04:53:12 Jan 06 2021,97,67,0,0,0
04:53:14 Jan 06 2021,97,70,0,0,0
04:53:16 Jan 06 2021,97,74,0,0,0
04:53:18 Jan 06 2021,97,74,0,0,0
04:53:20 Jan 06 2021,97,75,0,0,0
04:53:22 Jan 06 2021,97,75,0,0,0
04:53:24 Jan 06 2021,97,74,0,0,0
04:53:26 Jan 06 2021,96,75,0,0,0
04:53:28 Jan 06 2021,95,74,0,0,0
04:53:30 Jan 06 2021,95,74,0,0,0
04:53:32 Jan 06 2021,95,75,0,0,0
04:53:34 Jan 06 2021,95,75,0,0,0
04:53:36 Jan 06 2021,95,77,0,0,0
04:53:38 Jan 06 2021,95,78,0,0,0
04:53:40 Jan 06 2021,95,78,0,0,0
04:53:42 Jan 06 2021,95,79,0,0,0
04:53:44 Jan 06 2021,94,76,0,0,0
04:53:46 Jan 06 2021,94,74,0,0,0
04:53:48 Jan 06 2021,94,74,0,0,0
04:53:50 Jan 06 2021,93,69,0,0,0
04:53:52 Jan 06 2021,93,70,0,0,0
04:53:54 Jan 06 2021,93,71,0,0,0
04:53:56 Jan 06 2021,92,58,0,0,0
04:53:58 Jan 06 2021,92,57,0,0,0
04:54:00 Jan 06 2021,92,53,0,0,0
04:54:02 Jan 06 2021,92,56,0,0,0
04:54:04 Jan 06 2021,92,64,0,0,0
04:54:06 Jan 06 2021,92,64,0,0,0
04:54:08 Jan 06 2021,92,65,0,0,0
04:54:10 Jan 06 2021,92,67,0,0,0
04:54:12 Jan 06 2021,92,67,0,0,0
04:54:14 Jan 06 2021,92,71,0,0,0
04:54:16 Jan 06 2021,93,75,0,0,0
04:54:18 Jan 06 2021,94,76,0,0,0
04:54:20 Jan 06 2021,94,79,0,0,0
04:54:22 Jan 06 2021,95,78,0,0,0
04:54:24 Jan 06 2021,95,76,0,0,0
04:54:26 Jan 06 2021,95,77,0,0,0
04:54:28 Jan 06 2021,95,77,1,0,0
04:54:30 Jan 06 2021,96,78,0,0,0
04:54:32 Jan 06 2021,96,79,1,0,0
04:54:34 Jan 06 2021,96,79,0,0,0
04:54:36 Jan 06 2021,97,80,1,0,0
04:54:38 Jan 06 2021,97,81,1,0,0
04:54:40 Jan 06 2021,97,81,1,0,0
04:54:42 Jan 06 2021,97,81,1,0,0
04:54:44 Jan 06 2021,97,81,0,0,0
04:54:46 Jan 06 2021,97,81,0,0,0
04:54:48 Jan 06 2021,97,81,1,0,0
04:54:50 Jan 06 2021,97,81,0,0,0
04:54:52 Jan 06 2021,97,82,0,0,0
04:54:54 Jan 06 2021,97,80,0,0,0
04:54:56 Jan 06 2021,97,80,0,0,0
04:54:58 Jan 06 2021,97,80,0,0,0
04:55:00 Jan 06 2021,96,81,1,0,0
04:55:02 Jan 06 2021,96,81,1,0,0
04:55:04 Jan 06 2021,95,84,0,0,0
04:55:06 Jan 06 2021,95,85,0,0,0
04:55:08 Jan 06 2021,95,85,0,0,0
04:55:10 Jan 06 2021,95,84,0,0,0
04:55:12 Jan 06 2021,95,83,1,0,0
04:55:14 Jan 06 2021,95,78,1,0,0
04:55:16 Jan 06 2021,95,76,1,0,0
04:55:18 Jan 06 2021,95,81,0,0,0
04:55:20 Jan 06 2021,94,80,0,0,0
04:55:22 Jan 06 2021,94,80,0,0,0
04:55:24 Jan 06 2021,94,79,0,0,0
04:55:26 Jan 06 2021,94,72,0,0,0
04:55:28 Jan 06 2021,94,66,1,0,0
04:55:30 Jan 06 2021,94,62,1,0,0
04:55:32 Jan 06 2021,94,61,1,0,0
04:55:34 Jan 06 2021,94,55,0,0,0
04:55:36 Jan 06 2021,95,55,0,0,0
04:55:38 Jan 06 2021,95,52,0,0,0
04:55:40 Jan 06 2021,95,52,0,0,0
04:55:42 Jan 06 2021,95,52,1,0,0
04:55:44 Jan 06 2021,95,53,0,0,0
04:55:46 Jan 06 2021,95,50,0,0,0
04:55:48 Jan 06 2021,95,43,0,0,0
04:55:50 Jan 06 2021,96,41,0,0,0
04:55:52 Jan 06 2021,96,39,0,0,0
04:55:54 Jan 06 2021,96,42,0,0,0
04:55:56 Jan 06 2021,96,41,0,0,0
04:55:58 Jan 06 2021,96,41,0,0,0
04:56:00 Jan 06 2021,96,40,0,0,0
04:56:02 Jan 06 2021,96,37,0,0,0
04:56:04 Jan 06 2021,96,36,1,0,0
04:56:06 Jan 06 2021,95,35,0,0,0
04:56:08 Jan 06 2021,95,35,0,0,0
04:56:10 Jan 06 2021,95,35,0,0,0
04:56:12 Jan 06 2021,95,37,0,0,0
04:56:14 Jan 06 2021,95,38,0,0,0
04:56:16 Jan 06 2021,95,38,7,0,0
04:56:18 Jan 06 2021,95,39,4,0,0
04:56:20 Jan 06 2021,95,38,0,0,0
04:56:22 Jan 06 2021,95,38,0,0,0
04:56:24 Jan 06 2021,95,38,0,0,0
04:56:26 Jan 06 2021,95,38,0,0,0
04:56:28 Jan 06 2021,95,38,0,0,0
04:56:30 Jan 06 2021,95,38,1,0,0
04:56:32 Jan 06 2021,95,38,0,0,0
04:56:34 Jan 06 2021,95,38,1,0,0
04:56:36 Jan 06 2021,95,38,1,0,0
04:56:38 Jan 06 2021,95,38,0,0,0
04:56:40 Jan 06 2021,95,38,1,0,0
04:56:42 Jan 06 2021,95,38,0,0,0
04:56:44 Jan 06 2021,95,39,0,0,0
04:56:46 Jan 06 2021,95,39,0,0,0
04:56:48 Jan 06 2021,95,40,0,0,0
04:56:50 Jan 06 2021,95,41,0,0,0
04:56:52 Jan 06 2021,95,41,0,0,0
04:56:54 Jan 06 2021,95,42,0,0,0
04:56:56 Jan 06 2021,95,42,1,0,0
04:56:58 Jan 06 2021,95,42,0,0,0
04:57:00 Jan 06 2021,95,42,0,0,0
04:57:02 Jan 06 2021,95,42,0,0,0
04:57:04 Jan 06 2021,95,42,0,0,0
04:57:06 Jan 06 2021,95,42,0,0,0
04:57:08 Jan 06 2021,96,42,0,0,0
04:57:10 Jan 06 2021,96,42,0,0,0
04:57:12 Jan 06 2021,96,42,0,0,0
04:57:14 Jan 06 2021,96,41,0,0,0
04:57:16 Jan 06 2021,97,40,0,0,0
04:57:18 Jan 06 2021,97,38,0,0,0
04:57:20 Jan 06 2021,97,37,0,0,0
04:57:22 Jan 06 2021,96,36,0,0,0
04:57:24 Jan 06 2021,96,36,0,0,0
04:57:26 Jan 06 2021,96,35,0,0,0
04:57:28 Jan 06 2021,96,35,0,0,0
04:57:30 Jan 06 2021,96,35,1,0,0
04:57:32 Jan 06 2021,96,35,0,0,0
04:57:34 Jan 06 2021,96,35,0,0,0
04:57:36 Jan 06 2021,96,35,0,0,0
04:57:38 Jan 06 2021,96,36,0,0,0
04:57:40 Jan 06 2021,96,37,0,0,0
04:57:42 Jan 06 2021,96,38,0,0,0
04:57:44 Jan 06 2021,96,38,0,0,0
04:57:46 Jan 06 2021,96,38,0,0,0
04:57:48 Jan 06 2021,96,38,0,0,0
04:57:50 Jan 06 2021,96,38,0,0,0
04:57:52 Jan 06 2021,96,39,0,0,0
04:57:54 Jan 06 2021,95,39,0,0,0
04:57:56 Jan 06 2021,95,39,0,0,0
04:57:58 Jan 06 2021,94,40,0,0,0
04:58:00 Jan 06 2021,94,40,0,0,0
04:58:02 Jan 06 2021,94,40,0,0,0
04:58:04 Jan 06 2021,94,40,0,0,0
04:58:06 Jan 06 2021,94,40,0,0,0
04:58:08 Jan 06 2021,94,41,0,0,0
04:58:10 Jan 06 2021,93,42,0,0,0
04:58:12 Jan 06 2021,93,43,0,0,0
04:58:14 Jan 06 2021,92,43,0,0,0
04:58:16 Jan 06 2021,92,43,0,0,0
04:58:18 Jan 06 2021,93,41,0,0,0
04:58:20 Jan 06 2021,94,39,0,0,0
04:58:22 Jan 06 2021,94,37,0,0,0
04:58:24 Jan 06 2021,94,37,0,0,0
04:58:26 Jan 06 2021,95,39,0,0,0
04:58:28 Jan 06 2021,95,39,0,0,0
04:58:30 Jan 06 2021,96,39,0,0,0
04:58:32 Jan 06 2021,96,39,0,0,0
